Date,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,WS2M,CLRSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,PS,CLRSKY_SFC_PAR_TOT,WS10M_MAX,WS10M_MIN,ALLSKY_KT,T2M_RANGE,WS10M,TS,Coffee_Price,Coffee_Return
2019-05-05,2.85,6.75,2.34,7.82,20.37,28.04,14.73,73.87,2.86,81.68,3.46,5.65,2.72,0.66,13.31,3.87,21.09,89.25,0.0
2019-05-06,2.84,6.99,2.08,7.82,20.55,27.6,14.72,71.68,0.95,81.69,3.48,5.63,2.03,0.68,12.88,3.51,21.3,88.80000305175781,-0.005
2019-05-07,2.36,5.63,1.62,7.62,20.06,27.13,14.09,74.46,3.45,81.68,3.43,5.5,0.87,0.55,13.04,2.7,20.95,86.6500015258789,-0.0242
2019-05-08,2.57,6.26,1.19,7.52,19.58,26.48,15.45,81.21,7.11,81.63,3.37,2.93,0.4,0.61,11.03,1.95,20.54,87.19999694824219,0.0063
2019-05-09,2.08,4.85,1.38,7.61,18.7,22.38,16.28,86.13,9.64,81.58,3.43,4.69,0.9,0.47,6.1,2.28,19.08,89.5,0.0264
2019-05-10,2.53,6.06,0.75,7.59,19.59,25.04,15.87,80.86,3.42,81.61,3.43,2.75,0.4,0.59,9.17,1.2,20.57,89.44999694824219,-0.0006
2019-05-11,2.42,5.9,1.33,7.57,19.22,24.94,15.45,80.51,3.81,81.69,3.43,4.12,1.27,0.58,9.49,2.12,20.13,,
2019-05-12,2.08,4.83,1.02,7.5,19.45,25.63,14.81,81.14,13.31,81.67,3.4,2.83,0.75,0.47,10.82,1.64,20.54,89.44999694824219,0.0
2019-05-13,2.34,5.48,1.05,7.45,18.02,22.18,15.9,87.63,25.01,81.67,3.38,2.6,0.67,0.54,6.28,1.86,18.39,88.25,-0.0134
2019-05-14,2.18,5.37,1.36,7.46,19.45,25.1,15.2,82.9,1.55,81.61,3.36,3.53,0.72,0.53,9.9,2.26,20.11,89.55000305175781,0.0147
2019-05-15,2.61,6.24,1.23,7.63,18.35,20.23,16.42,90.22,1.6,81.65,3.44,2.85,1.1,0.61,3.81,2.04,18.65,89.9000015258789,0.0039
2019-05-16,2.45,5.88,1.26,7.47,18.33,22.34,15.45,89.84,4.69,81.64,3.35,2.82,1.63,0.58,6.89,2.17,18.56,90.0,0.0011
2019-05-17,2.44,5.7,1.52,7.55,18.31,22.5,15.79,89.72,5.77,81.63,3.43,3.83,1.8,0.56,6.71,2.58,18.48,87.3499984741211,-0.0294
2019-05-18,2.42,5.78,1.13,7.54,18.77,23.4,15.7,83.79,1.8,81.64,3.39,3.62,1.01,0.57,7.7,2.0,19.11,,
2019-05-19,2.47,5.94,1.32,7.42,18.84,23.79,14.75,83.42,2.02,81.67,3.36,3.25,1.53,0.59,9.04,2.24,19.32,87.3499984741211,0.0
2019-05-20,1.94,4.51,1.6,7.42,18.5,22.69,15.7,84.92,10.11,81.7,3.34,5.13,0.69,0.45,6.99,2.59,19.0,88.25,0.0103
2019-05-21,2.35,5.63,0.91,7.45,18.58,22.5,16.17,84.15,6.44,81.77,3.36,2.63,0.74,0.56,6.33,1.51,19.01,92.9000015258789,0.0527
2019-05-22,2.15,5.08,1.27,7.51,18.95,24.52,15.14,82.92,3.55,81.72,3.38,3.19,1.35,0.5,9.38,2.07,19.59,91.75,-0.0124
2019-05-23,1.99,4.6,1.04,7.36,18.22,22.34,15.65,89.16,11.32,81.67,3.33,2.8,1.2,0.46,6.69,1.75,18.56,93.5,0.0191
2019-05-24,2.08,5.12,1.81,7.41,18.4,23.43,15.63,86.59,26.56,81.69,3.31,4.1,0.79,0.51,7.8,2.96,18.68,93.3000030517578,-0.0021
2019-05-25,2.5,6.25,1.83,7.45,18.55,24.46,14.05,82.44,1.32,81.72,3.33,4.85,1.98,0.62,10.41,3.05,19.11,,
2019-05-26,2.61,6.47,1.24,7.58,19.13,25.0,14.53,80.92,1.29,81.65,3.4,3.89,0.92,0.64,10.47,2.07,19.89,93.3000030517578,0.0
2019-05-27,2.28,5.53,1.64,7.47,18.87,23.93,15.54,84.36,4.53,81.57,3.37,4.32,1.82,0.55,8.39,2.62,19.51,93.3000030517578,0.0
2019-05-28,2.11,4.98,1.18,7.28,17.97,22.46,15.01,86.32,3.75,81.64,3.27,3.5,0.5,0.5,7.45,1.92,18.58,96.0500030517578,0.0295
2019-05-29,2.25,5.61,1.11,7.34,18.09,23.21,14.15,86.55,1.79,81.67,3.3,2.46,1.32,0.56,9.06,1.85,18.61,99.5,0.0359
2019-05-30,2.37,5.72,1.55,7.35,18.2,23.06,14.85,84.54,1.9,81.65,3.32,4.15,1.63,0.57,8.21,2.55,18.74,102.3499984741211,0.0286
2019-05-31,2.17,4.98,0.92,7.28,18.0,23.19,13.1,83.14,4.56,81.6,3.31,2.89,0.81,0.5,10.09,1.6,18.76,104.5999984741211,0.022
2019-06-01,1.79,4.34,1.04,7.23,17.95,22.17,13.99,84.76,12.98,81.61,3.28,2.52,0.89,0.43,8.18,1.68,18.69,,
2019-06-02,2.25,5.33,0.92,7.26,18.15,22.05,15.21,86.6,7.19,81.66,3.32,2.31,0.02,0.53,6.84,1.53,18.32,104.5999984741211,0.0
2019-06-03,2.23,5.16,0.73,7.34,17.43,20.66,14.83,87.33,9.78,81.75,3.34,1.97,0.26,0.52,5.83,1.31,17.33,103.75,-0.0081
2019-06-04,1.77,4.02,1.06,7.4,17.87,22.9,14.11,86.16,28.8,81.72,3.36,2.9,0.92,0.4,8.79,1.79,18.57,105.6500015258789,0.0183
2019-06-05,2.47,6.02,1.32,7.47,17.49,20.52,15.28,88.19,16.77,81.68,3.38,3.9,1.3,0.6,5.24,2.22,17.79,99.0999984741211,-0.062
2019-06-06,2.3,5.7,1.06,7.21,18.05,23.11,14.06,86.95,16.6,81.68,3.24,2.76,1.17,0.57,9.05,1.79,18.79,102.0500030517578,0.0298
2019-06-07,1.83,4.47,1.35,7.01,17.49,22.23,13.92,86.62,27.8,81.78,3.14,3.32,1.56,0.45,8.31,2.27,18.12,100.9499969482422,-0.0108
2019-06-08,2.03,4.93,1.21,7.06,18.07,22.52,14.81,85.91,29.08,81.84,3.18,2.75,1.58,0.5,7.71,2.03,18.82,,
2019-06-09,1.78,4.12,1.4,7.02,17.48,21.29,15.09,88.09,11.97,81.83,3.16,3.08,1.46,0.41,6.2,2.31,17.95,100.9499969482422,0.0
2019-06-10,1.53,3.28,1.38,7.1,16.86,20.1,14.69,88.75,3.09,81.77,3.21,3.94,1.28,0.33,5.41,2.27,17.3,98.5999984741211,-0.0233
2019-06-11,1.77,3.98,1.33,7.21,17.33,22.21,13.33,85.39,1.77,81.83,3.26,3.49,1.38,0.4,8.88,2.13,18.11,97.0,-0.0162
2019-06-12,2.11,4.87,1.19,7.24,17.75,23.36,12.55,82.64,1.47,81.84,3.25,3.63,0.86,0.49,10.81,1.94,18.64,99.0500030517578,0.0211
2019-06-13,2.14,5.26,1.36,7.11,18.23,23.43,13.84,83.83,4.68,81.86,3.19,4.48,0.87,0.53,9.59,2.17,19.05,97.3499984741211,-0.0172
2019-06-14,1.47,3.43,1.44,7.01,17.95,21.65,14.81,84.11,1.39,81.83,3.16,4.26,0.68,0.35,6.84,2.31,18.41,96.0,-0.0139
2019-06-15,1.91,4.74,1.19,6.89,18.03,22.37,15.32,86.65,4.84,81.77,3.07,3.33,1.24,0.48,7.05,1.94,18.6,,
2019-06-16,1.99,4.84,1.51,6.96,18.19,22.69,14.51,84.84,1.86,81.8,3.13,3.38,1.37,0.49,8.18,2.4,18.92,96.0,0.0
2019-06-17,1.86,4.41,1.48,7.06,17.99,22.29,14.47,82.93,1.0,81.93,3.17,4.21,1.23,0.45,7.82,2.38,18.67,96.0500030517578,0.0005
2019-06-18,2.3,5.61,1.26,7.18,17.5,22.64,12.11,81.8,0.96,81.96,3.25,4.08,0.71,0.57,10.53,2.02,18.39,94.3000030517578,-0.0182
2019-06-19,1.79,4.24,1.4,7.09,17.93,22.1,14.9,85.96,2.16,81.88,3.21,3.44,1.15,0.43,7.2,2.22,18.67,96.25,0.0207
2019-06-20,1.97,4.54,0.97,6.94,17.71,21.59,13.8,82.41,0.55,81.87,3.1,2.22,1.37,0.46,7.79,1.65,18.39,101.0500030517578,0.0499
2019-06-21,2.05,5.14,1.03,6.84,18.07,23.17,14.2,83.39,2.19,81.79,3.07,2.87,0.67,0.52,8.97,1.72,18.58,99.8000030517578,-0.0124
2019-06-22,1.77,4.43,1.49,6.77,17.23,21.28,14.04,87.16,2.75,81.76,3.03,3.51,1.28,0.45,7.24,2.4,17.78,,
2019-06-23,1.93,4.72,1.32,7.02,17.26,21.12,14.82,85.76,2.14,81.77,3.17,4.0,1.08,0.48,6.3,2.21,17.8,99.8000030517578,0.0
2019-06-24,1.69,4.12,1.27,6.93,17.02,21.07,14.35,87.14,1.63,81.72,3.11,3.32,1.43,0.42,6.72,2.15,17.46,102.0,0.022
2019-06-25,2.03,5.15,1.03,7.13,18.07,23.02,13.92,83.44,0.4,81.7,3.2,3.1,1.17,0.52,9.1,1.72,18.89,106.4499969482422,0.0436
2019-06-26,2.25,5.61,1.0,7.28,18.58,22.99,14.8,83.17,0.34,81.74,3.29,2.87,1.16,0.57,8.19,1.64,19.25,104.9000015258789,-0.0146
2019-06-27,1.82,4.58,1.17,6.91,17.96,23.4,13.78,85.17,1.0,81.74,3.09,3.29,0.45,0.46,9.62,1.92,18.72,105.5500030517578,0.0062
2019-06-28,1.81,4.74,1.48,6.83,18.28,23.35,14.42,84.75,0.46,81.71,3.07,3.52,1.69,0.48,8.93,2.38,19.04,108.25,0.0256
2019-06-29,1.92,4.69,1.23,6.94,18.23,22.55,15.08,83.96,0.59,81.75,3.11,2.86,1.51,0.47,7.47,2.05,18.89,,
2019-06-30,1.53,3.8,1.48,7.02,17.76,22.28,14.46,84.45,2.03,81.86,3.16,3.61,0.48,0.38,7.82,2.31,18.21,108.25,0.0
2019-07-01,2.1,5.22,0.95,7.1,17.64,21.75,12.73,82.48,2.09,81.79,3.2,3.03,0.6,0.53,9.02,1.66,18.02,110.1500015258789,0.0176
2019-07-02,1.95,4.87,1.05,6.98,18.18,22.58,14.49,84.58,4.01,81.69,3.13,2.9,0.99,0.49,8.09,1.73,18.9,108.25,-0.0172
2019-07-03,1.58,3.86,1.35,7.09,18.1,23.34,13.13,82.23,2.2,81.71,3.18,3.64,0.9,0.39,10.21,2.14,19.01,112.25,0.037
2019-07-04,2.35,5.77,1.01,7.25,18.52,23.76,13.67,80.43,2.55,81.75,3.29,2.9,0.42,0.58,10.09,1.6,19.49,112.25,0.0
2019-07-05,2.12,5.28,1.44,7.31,18.12,23.2,13.61,80.19,0.85,81.71,3.28,3.56,0.89,0.53,9.59,2.28,18.96,109.4499969482422,-0.0249
2019-07-06,2.24,5.53,1.18,7.19,18.37,23.57,13.93,79.37,0.05,81.68,3.23,3.12,1.06,0.56,9.64,1.91,19.27,,
2019-07-07,2.32,5.86,1.61,7.32,18.34,23.89,14.19,76.63,0.04,81.72,3.28,3.79,1.71,0.59,9.7,2.71,18.97,109.4499969482422,0.0
2019-07-08,2.55,6.66,1.38,7.47,18.59,24.39,12.35,73.3,0.04,81.83,3.28,4.1,1.47,0.67,12.04,2.33,18.92,104.75,-0.0429
2019-07-09,2.14,5.44,0.94,7.32,18.85,23.91,14.58,77.75,0.19,81.81,3.28,2.45,0.76,0.55,9.33,1.56,19.75,105.9000015258789,0.011
2019-07-10,1.54,3.88,1.93,7.08,17.65,21.82,14.04,83.78,1.38,81.7,3.17,4.99,1.64,0.39,7.78,3.11,18.23,104.3499984741211,-0.0146
2019-07-11,2.33,5.91,1.84,7.18,18.21,22.81,14.69,79.15,1.16,81.7,3.21,4.58,1.72,0.59,8.12,3.03,18.66,105.5,0.011
2019-07-12,2.22,5.88,1.11,7.21,18.63,23.85,13.9,78.39,1.16,81.78,3.21,3.16,1.11,0.59,9.95,1.89,19.53,105.1999969482422,-0.0028
2019-07-13,1.44,3.46,1.21,7.05,17.46,21.44,14.11,83.19,5.19,81.82,3.14,2.69,1.11,0.35,7.33,1.92,18.19,,
2019-07-14,1.57,3.78,1.39,6.98,17.5,21.87,14.4,82.62,3.92,81.79,3.12,3.87,1.42,0.38,7.47,2.26,18.05,105.1999969482422,0.0
2019-07-15,1.9,4.9,1.33,7.15,17.9,22.69,13.68,80.21,0.27,81.77,3.19,3.85,1.22,0.49,9.01,2.2,18.54,108.8000030517578,0.0342
2019-07-16,1.87,4.58,1.46,7.05,18.05,22.84,13.77,79.2,0.07,81.81,3.15,4.2,1.42,0.46,9.07,2.38,18.81,104.0999984741211,-0.0432
2019-07-17,1.64,3.95,2.16,7.09,17.15,21.96,13.55,78.29,0.03,81.87,3.17,5.66,1.85,0.4,8.41,3.42,17.98,105.9499969482422,0.0178
2019-07-18,2.08,5.26,2.11,7.25,17.26,23.03,12.32,73.84,0.01,81.83,3.22,5.69,1.61,0.53,10.71,3.39,18.14,107.1500015258789,0.0113
2019-07-19,2.37,5.57,1.15,7.34,17.76,23.27,12.33,71.97,0.01,81.79,3.29,3.57,0.55,0.56,10.94,1.9,18.33,105.8499984741211,-0.0121
2019-07-20,2.15,5.29,1.2,7.16,17.46,22.89,12.6,81.33,6.69,81.72,3.23,3.05,1.0,0.53,10.29,2.01,18.42,,
2019-07-21,1.9,4.89,1.38,6.8,17.68,22.2,13.84,81.97,8.17,81.72,3.02,3.56,1.19,0.49,8.36,2.21,18.34,105.8499984741211,0.0
2019-07-22,1.19,2.88,1.21,6.65,17.47,21.79,14.24,83.13,6.15,81.71,2.97,3.33,1.41,0.29,7.55,2.02,18.04,105.0999984741211,-0.0071
2019-07-23,2.3,5.83,1.4,6.91,17.6,22.38,13.93,82.99,3.88,81.69,3.09,3.6,1.6,0.58,8.45,2.34,18.48,102.3000030517578,-0.0266
2019-07-24,2.1,4.72,1.76,7.26,17.54,21.16,14.98,85.55,3.56,81.65,3.28,5.0,1.6,0.47,6.18,2.9,18.02,101.0,-0.0127
2019-07-25,1.79,4.38,1.36,6.81,16.82,20.89,14.24,85.21,3.53,81.71,3.05,3.23,1.36,0.44,6.65,2.27,17.4,100.6500015258789,-0.0035
2019-07-26,1.44,3.26,1.54,6.96,17.43,22.04,13.5,82.22,0.81,81.73,3.12,4.06,1.37,0.32,8.54,2.48,18.22,99.75,-0.0089
2019-07-27,1.82,4.07,1.43,7.31,17.54,21.39,14.39,84.24,1.06,81.68,3.31,3.85,1.22,0.4,7.0,2.38,18.22,,
2019-07-28,1.54,3.36,1.51,7.35,16.97,21.27,14.4,83.55,1.05,81.68,3.31,3.58,1.65,0.33,6.87,2.49,17.71,99.75,0.0
2019-07-29,1.44,3.13,1.25,7.35,16.68,20.64,14.16,85.47,2.68,81.75,3.34,3.39,1.3,0.31,6.48,2.05,17.37,101.1500015258789,0.014
2019-07-30,1.81,3.97,1.36,7.37,17.8,22.67,14.04,83.6,0.4,81.7,3.31,3.53,1.24,0.39,8.63,2.23,18.55,99.5,-0.0163
2019-07-31,1.28,2.78,1.55,7.29,17.76,22.38,14.9,83.56,0.23,81.7,3.28,3.73,1.36,0.28,7.48,2.49,18.41,99.6500015258789,0.0015
2019-08-01,1.68,3.97,1.42,7.3,18.3,23.6,13.68,78.17,0.12,81.78,3.25,3.86,1.58,0.39,9.92,2.35,19.08,97.25,-0.0241
2019-08-02,2.67,6.46,1.44,7.65,18.79,24.7,12.38,72.37,0.03,81.79,3.4,4.34,1.28,0.64,12.32,2.49,19.41,98.1500015258789,0.0093
2019-08-03,2.18,5.07,1.39,7.61,19.4,25.46,14.02,68.98,0.03,81.75,3.38,3.47,1.42,0.5,11.44,2.31,20.33,,
2019-08-04,1.56,3.19,2.12,7.54,18.27,25.47,12.61,60.99,0.16,81.81,3.37,5.41,2.04,0.31,12.86,3.51,18.98,98.1500015258789,0.0
2019-08-05,2.01,4.62,1.5,7.3,17.92,24.08,11.31,62.52,0.22,81.88,3.26,4.31,1.07,0.46,12.77,2.5,18.26,95.6500015258789,-0.0255
2019-08-06,2.62,6.21,1.03,7.41,19.62,25.39,14.82,66.47,0.05,81.87,3.3,2.54,0.64,0.61,10.57,1.61,20.32,97.0500030517578,0.0146
2019-08-07,2.29,5.36,1.21,7.45,19.11,24.29,14.03,72.13,0.96,81.84,3.31,3.13,1.13,0.53,10.26,1.99,20.01,96.9000015258789,-0.0015
2019-08-08,2.4,5.73,1.58,7.58,19.39,25.41,14.42,72.81,0.92,81.79,3.38,4.01,1.57,0.56,10.99,2.54,20.54,97.4000015258789,0.0052
2019-08-09,1.5,3.23,1.57,7.71,18.33,24.19,12.37,69.82,2.69,81.87,3.44,4.29,1.61,0.32,11.82,2.58,19.37,97.3000030517578,-0.001
2019-08-10,1.05,2.18,1.76,7.62,16.71,21.18,13.24,77.69,5.53,81.95,3.38,3.86,1.79,0.21,7.94,2.82,17.52,,
2019-08-11,1.72,3.62,1.56,7.56,17.22,22.67,13.64,80.67,9.97,81.85,3.4,3.79,1.58,0.36,9.03,2.51,18.12,97.3000030517578,0.0
2019-08-12,2.01,4.61,1.26,7.39,17.54,23.15,13.24,81.22,6.16,81.84,3.3,3.15,1.29,0.45,9.91,2.06,18.52,93.75,-0.0365
2019-08-13,1.45,3.03,1.38,7.5,17.92,23.57,14.09,80.45,8.89,81.87,3.36,3.49,1.53,0.3,9.48,2.19,18.97,96.3499984741211,0.0277
2019-08-14,2.22,4.84,1.16,7.57,16.82,20.58,14.46,85.78,12.33,81.91,3.44,3.01,1.27,0.47,6.12,1.92,17.23,94.4499969482422,-0.0197
2019-08-15,1.87,4.23,1.86,7.44,16.06,20.84,13.5,81.45,2.04,81.88,3.35,4.9,1.62,0.41,7.34,3.02,16.61,94.5500030517578,0.0011
2019-08-16,1.72,4.08,1.55,7.16,16.91,22.87,11.41,77.47,4.23,81.83,3.17,4.97,0.55,0.4,11.46,2.46,17.87,92.8499984741211,-0.018
2019-08-17,1.64,3.83,1.33,7.11,17.21,22.66,12.56,81.83,5.76,81.74,3.16,2.95,1.63,0.37,10.1,2.12,18.23,,
2019-08-18,1.87,4.17,1.21,7.23,17.2,21.42,13.87,81.95,4.07,81.74,3.25,3.46,1.44,0.41,7.55,1.99,17.88,92.8499984741211,0.0
2019-08-19,2.3,5.28,1.13,7.4,18.48,24.15,13.52,78.94,3.33,81.72,3.33,3.9,0.44,0.52,10.63,1.79,19.51,91.1500015258789,-0.0183
2019-08-20,2.11,4.84,1.34,7.34,18.44,23.97,13.25,77.26,3.05,81.77,3.28,4.45,0.65,0.47,10.72,2.08,19.54,91.4499969482422,0.0033
2019-08-21,1.84,4.15,1.74,7.32,18.09,23.95,13.65,79.89,3.66,81.79,3.28,4.57,1.13,0.4,10.3,2.74,19.1,92.8499984741211,0.0153
2019-08-22,1.9,4.5,1.63,7.16,18.13,24.2,13.58,77.59,5.43,81.76,3.17,4.24,1.5,0.44,10.62,2.63,19.07,93.5,0.007
2019-08-23,2.03,4.89,1.68,7.33,17.49,23.23,12.92,79.71,5.26,81.82,3.29,4.08,1.7,0.48,10.31,2.77,18.28,92.5999984741211,-0.0096
2019-08-24,2.19,5.06,1.27,7.43,18.11,23.33,13.84,79.22,5.25,81.87,3.31,3.66,1.63,0.49,9.49,2.1,18.93,,
2019-08-25,2.66,6.13,1.46,7.55,17.99,22.27,14.18,77.8,7.28,81.82,3.37,4.91,0.57,0.6,8.09,2.35,18.45,92.5999984741211,0.0
2019-08-26,2.68,5.9,1.67,7.63,17.7,22.36,14.3,78.14,4.75,81.83,3.43,4.59,1.62,0.57,8.06,2.76,18.14,94.1500015258789,0.0167
2019-08-27,2.34,5.26,1.09,7.52,18.25,23.87,12.64,75.6,5.9,81.84,3.37,3.02,0.5,0.51,11.23,1.82,19.25,93.8000030517578,-0.0037
2019-08-28,2.24,4.94,1.34,7.46,17.51,21.61,14.85,81.71,14.42,81.81,3.36,3.4,0.37,0.48,6.76,2.14,17.95,94.1999969482422,0.0043
2019-08-29,1.65,3.33,1.34,7.5,17.86,21.95,14.49,79.05,1.4,81.79,3.38,3.33,0.9,0.32,7.46,2.17,18.36,91.9000015258789,-0.0244
2019-08-30,2.52,5.29,0.89,7.63,18.93,23.88,14.29,74.59,0.57,81.7,3.45,2.47,0.82,0.51,9.59,1.48,19.66,93.5999984741211,0.0185
2019-08-31,2.43,5.28,1.12,7.46,18.37,22.36,15.08,79.76,1.12,81.6,3.36,2.42,1.22,0.51,7.28,1.88,18.73,,
2019-09-01,1.85,4.02,1.68,7.43,16.67,20.94,13.9,86.15,3.06,81.67,3.34,5.72,0.45,0.39,7.04,2.73,17.17,93.5999984741211,0.0
2019-09-02,2.2,4.93,1.04,7.47,18.32,24.3,13.42,80.25,2.26,81.76,3.35,2.66,0.8,0.48,10.88,1.67,19.07,93.5999984741211,0.0
2019-09-03,2.29,4.79,0.7,7.61,17.96,21.88,15.68,85.57,2.96,81.82,3.44,2.13,0.48,0.46,6.2,1.14,18.51,92.3499984741211,-0.0134
2019-09-04,2.33,5.2,1.06,7.55,17.97,21.93,14.99,83.06,1.29,81.72,3.39,3.17,0.88,0.51,6.94,1.75,18.33,93.4000015258789,0.0114
2019-09-05,2.43,5.43,1.17,7.43,18.57,23.71,14.05,77.91,2.92,81.72,3.34,4.17,0.73,0.53,9.66,1.96,19.46,92.1999969482422,-0.0128
2019-09-06,2.05,4.28,1.23,7.39,18.28,23.95,13.96,81.14,4.88,81.78,3.34,2.61,1.21,0.42,9.99,1.99,19.17,93.8499984741211,0.0179
2019-09-07,1.99,4.24,1.49,7.34,17.97,23.02,14.91,82.83,6.02,81.81,3.29,4.53,1.36,0.41,8.11,2.4,18.74,,
2019-09-08,1.9,4.31,1.92,7.32,17.52,22.38,13.9,79.62,1.46,81.81,3.26,5.1,1.73,0.42,8.48,3.09,18.26,93.8499984741211,0.0
2019-09-09,1.99,4.65,1.94,7.3,17.85,24.35,11.64,71.78,0.31,81.79,3.22,5.16,1.95,0.45,12.71,3.25,18.55,95.0,0.0123
2019-09-10,2.93,6.88,1.26,7.67,18.62,24.17,13.14,72.3,0.31,81.77,3.38,3.67,0.64,0.67,11.03,2.13,19.05,98.3499984741211,0.0353
2019-09-11,2.16,4.69,1.14,7.51,19.18,25.07,13.77,76.53,3.49,81.76,3.35,2.74,1.48,0.46,11.3,1.91,20.26,100.1500015258789,0.0183
2019-09-12,2.04,4.32,1.36,7.37,17.91,23.26,13.62,75.04,2.2,81.83,3.32,4.56,0.72,0.42,9.64,2.26,18.49,100.3499984741211,0.002
2019-09-13,2.75,5.83,1.05,7.49,19.25,26.22,12.06,65.3,1.09,81.78,3.34,3.36,0.38,0.57,14.16,1.84,19.85,99.5,-0.0085
2019-09-14,2.67,6.17,1.09,7.62,19.41,25.51,12.92,66.91,1.6,81.78,3.4,3.9,0.79,0.6,12.59,1.93,20.33,,
2019-09-15,2.63,6.03,1.1,7.46,19.78,26.17,13.69,71.05,2.55,81.72,3.36,3.53,1.04,0.59,12.48,1.94,20.85,99.5,0.0
2019-09-16,2.19,4.51,1.78,7.5,17.78,22.78,13.68,77.55,13.57,81.7,3.38,4.98,1.77,0.44,9.1,2.95,18.54,100.8000030517578,0.0131
2019-09-17,1.92,4.17,1.65,7.29,17.76,23.75,11.9,72.24,2.05,81.69,3.22,4.53,1.76,0.41,11.85,2.83,18.46,96.8499984741211,-0.0392
2019-09-18,2.95,6.46,1.29,7.78,18.16,25.25,11.38,65.65,0.09,81.73,3.49,4.05,1.27,0.63,13.87,2.37,18.86,96.8499984741211,0.0
2019-09-19,2.76,6.18,1.43,7.68,18.69,26.26,11.26,63.53,0.16,81.73,3.43,4.7,1.74,0.6,15.0,2.55,19.56,98.3499984741211,0.0155
2019-09-20,2.53,5.45,1.58,7.53,18.64,25.38,12.36,70.67,1.05,81.68,3.33,4.94,1.32,0.53,13.02,2.68,19.62,98.4000015258789,0.0005
2019-09-21,1.9,3.81,1.52,7.45,17.45,22.43,13.31,76.5,2.73,81.66,3.31,4.13,1.59,0.37,9.12,2.51,18.25,,
2019-09-22,2.39,5.01,1.01,7.56,19.19,25.14,13.38,68.8,0.6,81.7,3.42,3.46,0.17,0.49,11.76,1.71,20.07,98.4000015258789,0.0
2019-09-23,2.58,5.42,1.31,7.48,19.0,24.59,14.04,70.62,3.52,81.74,3.37,4.53,1.15,0.53,10.55,2.19,19.83,99.0,0.0061
2019-09-24,1.66,3.44,1.19,7.51,18.12,22.91,14.06,77.67,7.23,81.72,3.39,4.41,0.16,0.34,8.85,1.91,18.62,99.1500015258789,0.0015
2019-09-25,2.17,4.56,1.16,7.57,18.44,23.47,14.71,78.74,7.93,81.68,3.43,3.64,1.04,0.45,8.76,1.94,19.14,100.9499969482422,0.0182
2019-09-26,2.31,4.94,1.84,7.48,17.68,21.7,14.7,82.92,15.53,81.71,3.37,4.81,1.41,0.48,7.0,3.02,18.07,100.8499984741211,-0.001
2019-09-27,1.89,4.17,2.16,7.43,17.64,22.19,14.92,84.39,20.56,81.71,3.33,6.69,2.0,0.41,7.27,3.58,18.0,100.9000015258789,0.0005
2019-09-28,2.4,5.43,1.36,7.43,18.04,23.39,13.92,84.29,30.36,81.67,3.35,3.57,1.04,0.53,9.47,2.2,18.72,,
2019-09-29,2.26,5.03,1.06,7.34,18.39,23.11,14.75,78.98,12.91,81.63,3.31,2.75,1.14,0.49,8.36,1.84,19.02,100.9000015258789,0.0
2019-09-30,2.24,5.0,1.68,7.56,18.18,24.08,12.84,75.3,2.08,81.6,3.37,5.02,2.01,0.49,11.24,2.89,18.75,101.1500015258789,0.0025
2019-10-01,2.54,5.87,1.59,7.46,17.98,23.44,13.13,81.31,5.44,81.61,3.31,4.26,1.94,0.58,10.31,2.77,18.39,101.3499984741211,0.002
2019-10-02,2.3,5.21,1.36,7.65,18.28,24.11,14.05,83.22,8.32,81.63,3.43,3.98,1.54,0.51,10.06,2.36,18.82,100.5999984741211,-0.0074
2019-10-03,2.17,4.94,2.06,7.34,17.85,22.56,14.73,86.87,7.95,81.6,3.26,4.95,1.43,0.49,7.83,3.37,18.2,102.0500030517578,0.0144
2019-10-04,1.9,4.17,2.4,7.4,18.0,23.65,14.12,83.07,5.8,81.6,3.31,5.95,1.84,0.41,9.53,3.89,18.48,99.0,-0.0299
2019-10-05,2.01,4.63,1.69,7.17,17.92,23.28,14.65,85.4,27.81,81.58,3.19,4.26,1.71,0.46,8.63,2.79,18.46,,
2019-10-06,1.86,4.22,0.86,7.09,17.25,21.88,13.91,87.33,37.81,81.62,3.15,2.32,0.89,0.42,7.97,1.44,18.04,99.0,0.0
2019-10-07,2.36,5.36,1.18,7.32,17.78,22.35,14.56,85.47,4.25,81.58,3.29,3.14,1.34,0.53,7.79,1.95,18.48,97.0,-0.0202
2019-10-08,2.41,5.55,1.16,7.33,17.5,22.95,14.29,86.82,8.96,81.58,3.29,2.89,1.18,0.55,8.66,1.96,18.06,95.6999969482422,-0.0134
2019-10-09,2.15,4.76,1.29,7.36,18.21,24.33,13.64,83.89,5.47,81.58,3.28,3.6,1.36,0.47,10.69,2.22,18.83,95.4499969482422,-0.0026
2019-10-10,2.33,5.44,0.85,7.37,17.93,22.31,14.89,84.86,3.82,81.6,3.3,3.77,0.21,0.54,7.42,1.4,18.15,93.5,-0.0204
2019-10-11,2.02,4.58,1.11,7.35,17.81,23.37,13.19,85.89,3.7,81.55,3.29,3.27,1.36,0.46,10.18,1.96,18.35,93.6999969482422,0.0021
2019-10-12,2.18,5.22,0.92,7.35,18.3,23.17,15.16,87.15,6.54,81.48,3.29,2.47,0.95,0.52,8.01,1.62,18.74,,
